번호,사업장명,영업상태명,소재지전체주소,좌표정보(x),좌표정보(y),위생업태명
1750360,"제주,길",영업/정상,제주특별자치도 서귀포시 서귀동 325-23,158624.230771688,-27359.1837824588,경양식
1750361,어송포유,영업/정상,제주특별자치도 서귀포시 서귀동 320-2 수정탕,158843.446311944,-27368.8007220007,정종/대포집/소주방
1750362,현정,영업/정상,제주특별자치도 서귀포시 대정읍 상모리 2619,131540.246821995,-29728.7551682109,한식
1750363,제주해물라면흑돼지키삼스,영업/정상,제주특별자치도 서귀포시 안덕면 창천리 783-1,140927.833291002,-29020.3716033722,식육(숯불구이)
1750364,제주 곶 서귀포 해물라면,영업/정상,제주특별자치도 서귀포시 동홍동 280-3,160146.952202136,-27808.6477529638,한식
1750365,사부작10,영업/정상,제주특별자치도 서귀포시 대정읍 하모리 2126-3,130188.917374129,-30555.4044933881,일식
1750435,할망식당,영업/정상,제주특별자치도 서귀포시 안덕면 화순리 1151-3,137933.964883096,-26972.897189146,한식
1750436,서프보이,영업/정상,제주특별자치도 서귀포시 성산읍 성산리 247-2,193649.876363824,-3414.01189022368,"외국음식전문점(인도,태국등)"
1750568,마피아떡볶이제주노형점,영업/정상,제주특별자치도 제주시 노형동 755-4,151363.140372902,-2016.59389842949,분식
1750569,금화,영업/정상,제주특별자치도 제주시 용담이동 359-76,154566.714921038,1849.81454456321,한식
1750570,소문난조림왕,영업/정상,제주특별자치도 제주시 우도면 연평리 973,195235.353363445,2248.10970468814,한식
1750571,숏트롱시네마,영업/정상,제주특별자치도 제주시 애월읍 신엄리 2657-2 바다 그리고 길,140828.339958756,-2179.07954911524,기타
1750572,우럭의숲,영업/정상,제주특별자치도 제주시 삼도이동 1151,155234.022187073,2036.81670988798,한식
1750573,형제낙지,영업/정상,제주특별자치도 제주시 한림읍 동명리 1580-6,131630.70397459,-9564.61745841367,한식
1750626,카오루,영업/정상,제주특별자치도 서귀포시 안덕면 사계리 2029-9,135490.514729313,-29219.1452868982,일식
1750639,빅트리,영업/정상,제주특별자치도 서귀포시 안덕면 화순리 636-17,137936.26753364,-28543.7685366581,한식
1750640,무성향,영업/정상,제주특별자치도 서귀포시 서귀동 486-9,159153.714916049,-27776.1733953862,한식
1750659,제주회포장초밥스시망고횟집,영업/정상,제주특별자치도 서귀포시 회수동 440-5,148055.921892524,-25789.4698213682,일식
1750660,아라아라,영업/정상,제주특별자치도 서귀포시 성산읍 성산리 358-3,193475.755579559,-2916.89982667083,일식
1750661,메이크슈어,영업/정상,제주특별자치도 서귀포시 서귀동 481-1,159281.682921387,-27778.9941599242,경양식
1750721,십년후애(愛),영업/정상,제주특별자치도 서귀포시 동홍동 413-8,160188.972327719,-26514.5171336023,정종/대포집/소주방
1750722,한켠의공간,영업/정상,제주특별자치도 서귀포시 성산읍 고성리 189-3,192665.434797211,-6728.21999027699,"외국음식전문점(인도,태국등)"
1750723,이치카,영업/정상,제주특별자치도 서귀포시 남원읍 신례리 1005-4,165247.577025536,-22816.0759229757,한식
1751132,사계진미제주시청점,영업/정상,제주특별자치도 제주시 이도이동 1780-1 석정시티빌,155940.019378232,436.723854450728,식육(숯불구이)
1751133,우도수산,영업/정상,제주특별자치도 제주시 우도면 연평리 1405-5,195570.452130834,1310.99503162294,기타
1751134,구아우쇼콜라,영업/정상,제주특별자치도 제주시 구좌읍 김녕리 3860,176348.732135057,6662.68021158784,기타
1751338,33떡볶이외도하귀점,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 546-3,145098.928281807,-1155.54335094642,분식
1751339,오는곳세화,영업/정상,제주특별자치도 제주시 구좌읍 세화리 3641,186510.145093264,3462.24798461387,한식
1751552,현실도피,영업/정상,제주특별자치도 서귀포시 표선면 표선리 892-1,184858.773613106,-19209.0126969614,분식
1751675,미스터크랩,영업/정상,제주특별자치도 서귀포시 남원읍 태흥리 360,176763.155794684,-22971.8402511782,패밀리레스트랑
1751676,더블유,영업/정상,제주특별자치도 서귀포시 강정동 172-5,153876.495695894,-26951.9879818533,호프/통닭
1751754,하도미술관,영업/정상,제주특별자치도 제주시 구좌읍 하도리 1091-60,189618.735067575,1537.89048493204,경양식
1751755,모멘터리커피,영업/정상,제주특별자치도 제주시 구좌읍 김녕리 1241-1,177055.729672633,6688.37990952656,기타
1751756,영원히사랑회,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 237-2,145408.769941165,-1429.20834748942,횟집
1751768,청년다방이노에듀파크점,영업/정상,제주특별자치도 서귀포시 대정읍 보성리 2477 이노에듀파크,132689.490395116,-23692.0295698574,분식
1751773,무호소반,영업/정상,제주특별자치도 제주시 한림읍 한림리 1333-8 운학연립,131255.699493912,-8887.69257672467,한식
1751774,태양수산,영업/정상,제주특별자치도 제주시 한림읍 한림리 1328-53,131238.172410253,-8743.23251170539,일식
1751775,제주들녘,영업/정상,제주특별자치도 제주시 애월읍 봉성리 3136-1,136083.689594805,-8585.87282644478,기타
1752136,중문갈치노릇,영업/정상,제주특별자치도 서귀포시 중문동 1751-1,147011.375710718,-26490.8285232757,한식
1752137,더비치하우스,영업/정상,제주특별자치도 서귀포시 성산읍 고성리 559-1,192652.51642535,-6772.30556116658,경양식
1752165,명희네고기국수성산일출봉점,영업/정상,제주특별자치도 서귀포시 성산읍 오조리 338-4,192208.348369793,-3118.64152961042,한식
1752166,레오네핏제리아,영업/정상,제주특별자치도 서귀포시 서귀동 267-1,159474.759283009,-27044.3833640806,"외국음식전문점(인도,태국등)"
1752299,돈짬화북점,영업/정상,제주특별자치도 제주시 화북일동 1964-21,159475.22266563,2707.92868752003,중국식
1752300,윤스그릴,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 237-3,145419.744380581,-1438.24093829811,한식
1752301,마라도해녀촌연동점,영업/정상,제주특별자치도 제주시 연동 251-18,152210.10128388,-643.218463459714,한식
1752464,콜린제주,영업/정상,제주특별자치도 제주시 애월읍 애월리 2527-2,135818.453236494,-3507.86259719499,경양식
1752465,남다른대구막창우도점,영업/정상,제주특별자치도 제주시 우도면 연평리 2651,194927.312633393,-239.220618725421,기타
1752466,바른물,영업/정상,제주특별자치도 제주시 한림읍 옹포리 490,130320.851348821,-9863.13552889036,한식
1752653,키친요디2호관,영업/정상,제주특별자치도 제주시 이도이동 1035-5,156539.349507964,170.273091955502,일식
1752654,신마라본색,영업/정상,제주특별자치도 제주시 노형동 721-2,151966.258337497,-1551.01960653922,중국식
1752671,양가네,영업/정상,제주특별자치도 서귀포시 안덕면 동광리 996-13,138346.394368721,-20888.4954189279,한식
1752672,달빛맥주서귀포신시가지점,영업/정상,제주특별자치도 서귀포시 강정동 208-2,153600.135642893,-26908.9471254167,호프/통닭
1752673,착한갈비찜,영업/정상,제주특별자치도 서귀포시 동홍동 1488-8,159160.049090309,-26787.6535430297,한식
1752674,성산일출봉맛집아시횟집고등어회딱새우회전문점2호점,영업/정상,제주특별자치도 서귀포시 성산읍 성산리 234-2,193637.334201987,-3447.49206509546,일식
1752722,도담한식,영업/정상,제주특별자치도 제주시 한림읍 한림리 1314-106,131401.280932682,-8516.40936434465,한식
1752945,진아구제주점,영업/정상,제주특별자치도 제주시 노형동 762-5,151616.136570354,-2084.67754593445,한식
1752946,영락마을회관식당,영업/정상,제주특별자치도 제주시 삼도이동 203-1,155589.883530974,1554.50274766136,한식
1753124,고기닭,영업/정상,제주특별자치도 제주시 이도이동 1948-10,157606.197755073,-191.567979065421,한식
1753125,데스빠시오,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1310,168991.91514657,4875.70723128752,"외국음식전문점(인도,태국등)"
1753126,퍼틴제주,영업/정상,제주특별자치도 제주시 연동 311-83,153355.784879412,-501.92486496227,"외국음식전문점(인도,태국등)"
1753138,자가제빵선명희피자제주점,영업/정상,제주특별자치도 제주시 아라이동 3001-17,157544.491166918,-302.864080297811,패밀리레스트랑
1753139,삐뚤어진지구,영업/정상,제주특별자치도 제주시 구좌읍 송당리 1375-3,179884.744010696,-2765.03718317372,기타
1753140,망고레이우땅밤,영업/정상,제주특별자치도 제주시 우도면 연평리 1747-4,195396.263175758,-344.287029761642,기타
1753179,선흘네모김밥국수,영업/정상,제주특별자치도 제주시 조천읍 선흘리 464-5,173004.626742771,-4566.5426237258,한식
1753194,함덕한고집,영업/정상,제주특별자치도 제주시 조천읍 함덕리 3030,168107.970458278,5192.61092509398,식육(숯불구이)
1753326,서쪽부엌,영업/정상,제주특별자치도 제주시 건입동 1135,156198.542912413,2111.68316099849,한식
1753327,브이아이피,영업/정상,제주특별자치도 제주시 한림읍 한림리 942-6,131550.226808301,-9150.15103834942,호프/통닭
1753328,앙데팡당,영업/정상,제주특별자치도 제주시 애월읍 신엄리 2838,139846.515583761,-2334.33820088785,기타
1753329,탐나국,영업/정상,제주특별자치도 제주시 애월읍 상귀리 354-4,144927.75202258,-1946.83755024686,한식
1753374,치르메스치킨서귀동홍점,영업/정상,제주특별자치도 서귀포시 동홍동 1565,158996.38169088,-25911.53883402,호프/통닭
1753379,케이에프씨제주시청점,영업/정상,제주특별자치도 제주시 이도이동 1065-4 복강빌딩,156631.745238549,-85.3650253325865,호프/통닭
1753389,더컨테이너2(The container),영업/정상,제주특별자치도 서귀포시 남원읍 남원리 2406-3,171841.455958221,-24778.6209733494,호프/통닭
1753390,더컨테이너(The container),영업/정상,제주특별자치도 서귀포시 남원읍 남원리 2406-3,171841.455958221,-24778.6209733494,호프/통닭
1753445,문화카페시공,영업/정상,제주특별자치도 제주시 일도이동 148-29,157220.894139688,1924.24512789292,기타
1753446,스톤아일랜드탭하우스텐저린맨션점,영업/정상,제주특별자치도 제주시 삼도이동 57-2 로베로호텔,155509.008955777,1926.90347939621,기타
1753447,알고기인제주,영업/정상,제주특별자치도 제주시 도두일동 2623-4,150253.386034726,921.90513984319,식육(숯불구이)
1753499,참치인생,영업/정상,제주특별자치도 제주시 노형동 1069-10,151550.989562695,-697.014596724673,일식
1753600,김금,영업/정상,제주특별자치도 제주시 노형동 903,151718.121810648,-951.55050430701,경양식
1753669,회우다,영업/정상,제주특별자치도 제주시 이도이동 1178-19,156469.883171281,460.552158484851,횟집
1753673,100번지숯불구이,영업/정상,제주특별자치도 제주시 도평동 100,149803.618014555,-2163.6767372956,한식
1753744,일품순두부시청점,영업/정상,제주특별자치도 제주시 이도이동 1010-16,156390.285897773,137.625301216719,한식
1753778,오아시스,영업/정상,제주특별자치도 제주시 외도일동 634-11,146873.272734298,-1028.43448392621,경양식
1753950,비비큐치킨터미널점,영업/정상,제주특별자치도 제주시 오라일동 2441-1,154847.698131632,474.452072607431,호프/통닭
1754001,월드카페,영업/정상,제주특별자치도 제주시 한림읍 한림리 1314-84,131462.509239999,-8520.72156804121,기타
1754160,얼큰시원콩나물국밥,영업/정상,제주특별자치도 제주시 화북이동 827-1 재이앤헬스센터,160199.134319645,1987.55300640865,한식
1754161,서유기마라탕한림점,영업/정상,제주특별자치도 제주시 한림읍 동명리 1601-7,131467.331871383,-9453.22719199271,중국식
1754162,멀씨,영업/정상,제주특별자치도 제주시 애월읍 신엄리 1207,141466.996335228,-2168.60074062131,기타
1754163,용가회오리수산,영업/정상,제주특별자치도 제주시 삼도일동 517,155015.622062024,588.039335047101,한식
1754211,부조화,영업/정상,제주특별자치도 서귀포시 서귀동 204-40 서귀동 올레 더 화이트,159503.085565507,-27460.455032172,호프/통닭
1754288,덮덮밥중문점,영업/정상,제주특별자치도 서귀포시 중문동 2028-1,146413.865491654,-27019.0364799475,호프/통닭
1754289,로쿠베스시,영업/정상,제주특별자치도 서귀포시 서귀동 624-3,159305.436579115,-27975.6951234334,일식
1754389,틴우드맨(tin woodman),영업/정상,제주특별자치도 서귀포시 남원읍 남원리 180-3,173709.794510682,-23945.2946286674,경양식
1754390,싸다아구찜,영업/정상,제주특별자치도 서귀포시 중문동 1725 중문남해오네뜨오션힐,146767.371161596,-26534.3530105398,한식
1754404,주식회사블로비노형,영업/정상,제주특별자치도 제주시 노형동 527,151533.746838785,-3145.16498597366,기타
1754405,스시제주,영업/정상,제주특별자치도 제주시 노형동 923-3,151793.229716041,-1269.99917399138,일식
1754563,동복분식원드랍커피,영업/정상,제주특별자치도 제주시 구좌읍 동복리 1397,173306.136174434,6297.78366396364,분식
1754564,탐라돈부리,영업/정상,제주특별자치도 제주시 연동 2318-5 조양빌라트,152145.116183558,-366.866814789954,한식
1754572,멍우주카페,영업/정상,제주특별자치도 서귀포시 안덕면 창천리 784,140962.742416842,-29079.6391514215,경양식
1754573,정호,영업/정상,제주특별자치도 서귀포시 성산읍 수산리 2552-11,187377.389279883,-6867.1563810104,한식
1754574,갓돈,영업/정상,제주특별자치도 서귀포시 회수동 637,147646.124542054,-26765.6380597178,한식
1754578,집밥뚝딱삼화점,영업/정상,제주특별자치도 제주시 화북일동 1023-2,160535.805646102,2089.03609875678,한식
1754683,도리밥집,영업/정상,제주특별자치도 서귀포시 토평동 3277-5,160861.900352722,-22739.2399332895,한식
1754728,내멋대로도다리,영업/정상,제주특별자치도 제주시 조천읍 조천리 3154,165990.511086032,4343.70699151169,횟집
1754729,면수동흑돼지,영업/정상,제주특별자치도 제주시 구좌읍 하도리 3359-48,187357.384645785,3171.63625793782,식육(숯불구이)
1754730,오박이뷔페,영업/정상,제주특별자치도 제주시 화북이동 953-8,160235.214735285,2117.28248493691,뷔페식
1754908,용문닭집,영업/정상,제주특별자치도 제주시 용담이동 626-6,154333.032037178,1539.84745715076,호프/통닭
1754920,일공일,영업/정상,제주특별자치도 제주시 연동 1491-8,152693.409125343,-1689.1966728479,일식
1754921,금빌레식당,영업/정상,제주특별자치도 제주시 이도이동 116-18,158215.249189704,-493.874164981947,한식
1754922,야야,영업/정상,제주특별자치도 제주시 조천읍 함덕리 215-2,169598.033917854,5324.06470430022,기타
1755002,얼큰이공주칼국수,영업/정상,제주특별자치도 서귀포시 서호동 940-8,155382.330692344,-26784.3771043957,한식
1755085,딩동댕,영업/정상,제주특별자치도 제주시 이호일동 1786-1번지,148770.776522153,211.324425878299,기타
1755086,봉수아피자아라점,영업/정상,제주특별자치도 제주시 아라일동 368-51,158955.832617556,-5261.43494944208,기타
1755240,오가네전복설렁탕함덕,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1252-9,168884.764706198,5155.09645891309,기타
1755353,평창메밀막국수,영업/정상,제주특별자치도 제주시 노형동 64-12,152123.625401528,-2197.91940508515,기타
1755354,당근과깻잎,영업/정상,제주특별자치도 제주시 구좌읍 평대리 577-2번지,185448.753038379,3800.43686251333,기타
1755355,도연이네그집,영업/정상,제주특별자치도 제주시 이도이동 403번지,157138.785396309,135.379862619305,기타
1755364,전설마라탕,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 265-1 기룡비치하임아파트,145914.554027727,-711.777142590646,중국식
1755365,한림돼지국밥,영업/정상,제주특별자치도 제주시 한림읍 한림리 916-16,131685.066868971,-9361.40319550527,기타
1755377,조천234,영업/정상,제주특별자치도 제주시 조천읍 조천리 2320-6번지,166279.483862672,4491.98346058837,기타
1755378,청년피자구제주점,영업/정상,제주특별자치도 제주시 이도이동 1015-23,156363.54021242,-40.9676536737267,기타
1755379,꿈많은스머프카페,영업/정상,제주특별자치도 제주시 조천읍 선흘리 1925-2번지 선흘황토마을다세대주택,172449.046978001,-4336.63414070243,기타
1755380,카페알로티,영업/정상,제주특별자치도 제주시 애월읍 하귀1리 236-6번지,145344.096294555,-1400.61634694087,기타
1755453,역전할머니맥주,영업/정상,제주특별자치도 서귀포시 강정동 164-3 1층,154081.289332192,-26913.9759799229,한식
1755598,골라골라,영업/정상,제주특별자치도 제주시 삼도일동 517-14번지,155104.447058827,568.304909373005,기타
1755599,가파도로와,영업/정상,제주특별자치도 서귀포시 대정읍 가파리 380번지 1층,131645.543628581,-35639.4689942766,한식
1755600,약산촌,영업/정상,제주특별자치도 서귀포시 서홍동 1733-8 1층,157817.83884466,-25702.0899829549,한식
1755654,붐붐,영업/정상,제주특별자치도 제주시 노형동 1295-11번지 유성빌딩,151713.964644932,-869.630335913637,기타
1755655,녹색식당원동점,영업/정상,제주특별자치도 제주시 애월읍 상가리 4-5,142081.263926622,-10377.7534620294,기타
1755656,원조산고을칼국수본점,영업/정상,제주특별자치도 제주시 노형동 677-2 더힐,151628.336343144,-2132.64815325455,기타
1755657,피자베이제주점,영업/정상,제주특별자치도 제주시 이도이동 398-23번지,157084.725847775,133.4219786604,기타
1755658,길도정식,영업/정상,제주특별자치도 제주시 이도이동 1052 남북아파트,156672.608693218,182.302225894071,기타
1755681,서진향해장국,영업/정상,제주특별자치도 제주시 영평동 2111,159795.970089186,-3595.12254095376,기타
1755919,고추냉이식당,영업/정상,제주특별자치도 제주시 애월읍 광령리 2213-1번지,147473.316500127,-3762.15842917629,기타
1755920,모들한상,영업/정상,제주특별자치도 제주시 애월읍 하가리 1359-1,139211.252207047,-4363.9389393096,기타
1755921,베르네닭강정,영업/정상,제주특별자치도 제주시 연동 276-3,152559.615555975,-1321.90015798207,기타
1756037,판포리135,영업/정상,제주특별자치도 제주시 한경면 판포리 2901-1번지,125135.126415244,-14312.4318223232,기타
1756038,청안스크린골프,영업/정상,제주특별자치도 제주시 노형동 3791-7,151482.391797893,-1383.70224396313,기타
1756039,노모어블루스,영업/정상,제주특별자치도 제주시 이도이동 1084-6번지,156958.116915951,-287.122663410557,기타
1756040,만나다공원,영업/정상,제주특별자치도 제주시 조천읍 대흘리 산 1번지,169468.819810985,1926.88619123975,기타
1756106,농부밥상,영업/정상,제주특별자치도 제주시 삼양이동 2132-2,161214.926764705,2885.86260425719,기타
1756107,신삼다식당,영업/정상,제주특별자치도 제주시 이도일동 1346-1번지,155806.64365549,1811.60720252081,기타
1756263,은희네해장국함덕점,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1252-42,168732.908740787,5218.61559809292,기타
1756358,카페데스틸,영업/정상,제주특별자치도 제주시 한경면 용수리 4291-4번지,122447.794809871,-19165.2786601651,기타
1756359,이디가카,영업/정상,제주특별자치도 제주시 화북일동 1986-2,159590.664,2689.69499999932,기타
1756448,소소식당,영업/정상,제주특별자치도 서귀포시 대포동 1576-1 1층,147079.312334305,-27948.1607317455,한식
1756449,솔롱고,영업/정상,제주특별자치도 서귀포시 대정읍 안성리 1560-1,133302.04064701,-27332.2947983623,식육(숯불구이)
1756450,바다양푼이동태탕신시가지점,영업/정상,제주특별자치도 서귀포시 서호동 1467-6번지 1층,154535.062002395,-26892.033230277,한식
1756451,깔루아,영업/정상,제주특별자치도 서귀포시 안덕면 사계리 126-2번지 1층 105호,135605.311873878,-28903.8835528762,한식
1756695,만금식당,영업/정상,제주특별자치도 서귀포시 하효동 1028-1번지 1층,164493.637731981,-27170.698566789,한식
1756769,인챠이,영업/정상,제주특별자치도 제주시 이도이동 1987-2,157007.651357515,-536.497219097478,기타
1756770,제주돼지,영업/정상,제주특별자치도 제주시 연동 261-68,152446.885506536,-704.289570491673,기타
1756771,밥앤반찬,영업/정상,제주특별자치도 제주시 용담이동 928-65,153955.114018381,1822.20158264046,기타
1756839,얼담,영업/정상,제주특별자치도 제주시 이도이동 1081-3,156845.430786298,-276.668932758762,기타
1756853,카페팔레트,영업/정상,제주특별자치도 제주시 도두이동 675,152054.564463247,1743.48892476692,기타
1756881,열린당구카페,영업/정상,제주특별자치도 제주시 연동 260-5번지,152524.155250798,-431.034245256115,기타
1756882,제주몰래물밥상,영업/정상,제주특별자치도 제주시 도두일동 2618-12,150090.128017785,989.336108956861,기타
1756891,제주육대표,영업/정상,제주특별자치도 제주시 연동 1906-3,152543.620408471,-140.455393704378,기타
1756957,서귀포시 축협청정제주촌,영업/정상,제주특별자치도 서귀포시 서호동 1615-10 2층 201호,155158.736033191,-27168.335099575,한식
1757031,제주감귤치킨,영업/정상,제주특별자치도 서귀포시 안덕면 사계리 126-2 112호,135605.311873878,-28903.8835528762,호프/통닭
1757032,삼삼막창,영업/정상,제주특별자치도 서귀포시 동홍동 620-1,159986.511246873,-26140.4973311571,한식
1757180,라마다바이윈덤제주더함덕호텔다이아몬드,영업/정상,제주특별자치도 제주시 조천읍 함덕리 3061번지 제주 함덕 라마다호텔,168326.69937886,5247.90259858037,기타
1757181,퐁낭쉼팡,영업/정상,제주특별자치도 제주시 연동 274-64,152676.884331125,-1207.27648225748,기타
1757269,제주서귀돈,영업/정상,제주특별자치도 서귀포시 서홍동 364-2,158691.733619102,-26697.0684507066,식육(숯불구이)
1757270,신화돌담집,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 산 35-16,135832.360849049,-20907.8370467928,한식
1757271,미드나잇제주,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 산 35-16번지,135832.360849049,-20907.8370467928,한식
1757281,광명대창집신서귀포점,영업/정상,제주특별자치도 서귀포시 강정동 207-2 1층,153625.307270668,-26863.7754414209,호프/통닭
1757282,제주고사리해장국중문본점,영업/정상,제주특별자치도 서귀포시 대포동 2612 1층 103호,146736.275072056,-27512.5714765497,한식
1757307,탐라반상,영업/정상,제주특별자치도 제주시 한경면 저지리 2965-3,131425.405190011,-19232.6120712714,기타
1757308,노가리앤비어제주광양점,영업/정상,제주특별자치도 제주시 이도일동 1256-21번지,156124.152488089,820.046222645122,기타
1757309,토담이네,영업/정상,제주특별자치도 제주시 해안동 2365-1,148735.619108774,-3622.00389135987,기타
1757310,지여니네오징어보쌈,영업/정상,제주특별자치도 제주시 삼도일동 788-14번지,155285.16913545,1261.48144942596,기타
1757357,투접시족발한림점,영업/정상,제주특별자치도 제주시 한림읍 한림리 1305-15,131570.627504696,-8602.22296411176,기타
1757358,언니식탁,영업/정상,제주특별자치도 제주시 애월읍 신엄리 2485-7,140933.870379287,-2512.09955082077,기타
1757359,본도시락제주시청점,영업/정상,제주특별자치도 제주시 이도이동 1169-2,156536.442809418,736.451268819517,기타
1757363,따팡양꼬치,영업/정상,제주특별자치도 제주시 연동 262-48,152352.330073434,-918.656274572311,기타
1757364,뚱보네,영업/정상,제주특별자치도 제주시 노형동 1284-5번지 대흥그린빌라트,151207.959561149,-1059.69513942803,기타
1757537,산우,영업/정상,제주특별자치도 서귀포시 대정읍 하모리 2126-15번지,130170.802899953,-30568.5157663874,일식
1757592,옐로우돕,영업/정상,제주특별자치도 제주시 일도이동 380-2번지,157206.103988665,1084.53432124763,기타
1757616,에트나,영업/정상,제주특별자치도 제주시 구좌읍 종달리 965번지,190726.974495349,-242.067813544159,기타
1757617,유가네한우곰탕앤인연게스트하우스,영업/정상,제주특별자치도 제주시 한경면 고산리 3794-4번지,122130.533046995,-22516.1099133946,기타
1757749,채선당사계리점,영업/정상,제주특별자치도 서귀포시 안덕면 사계리 417-2 1층 1동,135252.897527029,-28398.7502409906,한식
1757750,서귀포의아침한식뷔페,영업/정상,제주특별자치도 서귀포시 호근동 1550-1 서귀포의 아침,156463.489711224,-27820.0991408225,호프/통닭
1757757,야심만참 한림점,영업/정상,제주특별자치도 제주시 한림읍 협재리 2557-2,129478.072775959,-11304.9253936408,기타
1757758,상상함덕점,영업/정상,제주특별자치도 제주시 조천읍 함덕리 1016,168551.823770544,5245.26352130841,기타
1757869,낙지와새우,영업/정상,제주특별자치도 제주시 노형동 3779-5 인텔리전트한빛아파트,151517.269124226,-1153.04165055414,기타
1757870,현무암닭강정,영업/정상,제주특별자치도 제주시 내도동 514,147866.806686561,63.6347022958626,기타
1757871,멕시카나치킨협재한림점,영업/정상,제주특별자치도 제주시 한림읍 협재리 2446-2번지,129275.360394703,-11088.9790811617,기타
1757997,팝콘팩토리씨지브이제주,영업/정상,제주특별자치도 제주시 이도이동 1776-3 메카플러스,156002.397150283,507.531054829429,기타
1757998,쿠이데식당,영업/정상,제주특별자치도 제주시 이도이동 1068-11번지 우일빌라,156851.200811674,10.4751385492834,기타
1758017,와인도시,영업/정상,제주특별자치도 제주시 연동 284-18,152804.542030958,-1160.28769036549,기타
1758018,처갓집양념치킨도남시청점,영업/정상,제주특별자치도 제주시 도남동 901-19번지,155476.826740851,94.8558508447113,기타
1758019,미보식당,영업/정상,제주특별자치도 제주시 오라일동 2442-11번지,154711.569148341,416.272407841954,기타
1758066,누들보쌈배달만족신화월드점,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 1421-4 1층 103호,134874.265994925,-22699.3137516309,한식
1758128,다올국수,영업/정상,제주특별자치도 제주시 삼도일동 519-10,155220.876080677,519.68815221295,기타
1758129,유성,영업/정상,제주특별자치도 제주시 일도이동 550-24번지,156952.597779592,2016.56147962926,기타
1758200,우리가족오늘반찬,영업/정상,제주특별자치도 서귀포시 강정동 208-2,153600.135642893,-26908.9471254167,한식
1758201,표선우동가게,영업/정상,제주특별자치도 서귀포시 표선면 표선리 670-1,184219.943942959,-19102.5622041523,한식
1758202,허브올레,영업/정상,제주특별자치도 서귀포시 표선면 성읍리 2669번지,179379.857488718,-10006.7368185663,경양식
1758480,마녀상회,영업/정상,제주특별자치도 서귀포시 대정읍 무릉리 3815-1 제3동,124542.477176068,-26203.2673538591,한식
1758582,새마루,영업/정상,제주특별자치도 제주시 화북일동 1475-1번지,160291.148289286,3239.47059795338,기타
1758631,봉크랑,영업/정상,제주특별자치도 제주시 노형동 1287-2번지,151370.163179378,-1072.6778644366,기타
1758660,누구나홀딱반한닭강정점,영업/정상,제주특별자치도 서귀포시 강정동 172-3번지,153887.140473756,-26918.9039004332,호프/통닭
1758661,역전할머니맥주제주표선점,영업/정상,제주특별자치도 서귀포시 표선면 표선리 634-8,184451.468368154,-18934.1163859067,호프/통닭
1758718,모들모들,영업/정상,제주특별자치도 제주시 삼양이동 2255-1번지,161284.220236936,2666.14383085604,기타
1758751,직화찜닭 볶찜 제주신화월드점,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 1904-10,,,한식
1758895,아일랜드본섬,영업/정상,제주특별자치도 제주시 이도이동 1965-2번지,157426.711702594,-170.191319619629,기타
1758896,텐더로인,영업/정상,제주특별자치도 제주시 삼도이동 594-30,155474.810727828,1128.36593039152,기타
1758947,아주르블루,영업/정상,제주특별자치도 서귀포시 남원읍 남원리 46-1번지 1층,174197.888253465,-23998.2334150294,경양식
1759117,몽돌애,영업/정상,제주특별자치도 제주시 노형동 1276-6 별두빌라,151591.43308766,-744.699560757674,기타
1759118,동진식당공항점,영업/정상,제주특별자치도 제주시 용담이동 622-2번지,154333.359447933,1580.41458862059,기타
1759119,사리원외도점,영업/정상,제주특별자치도 제주시 외도일동 429-7,147151.24009558,-274.138112224127,기타
1759120,지오포카치아,영업/정상,제주특별자치도 제주시 이호일동 1795,148667.620824082,274.757052796109,기타
1759121,114화교반점,영업/정상,제주특별자치도 제주시 노형동 3806-2,151001.782726489,-1540.74623366656,기타
1759149,다과상점,영업/정상,제주특별자치도 제주시 애월읍 유수암리 1830,144434.502244768,-6287.21217690977,기타
1759180,바리아도,영업/정상,제주특별자치도 제주시 애월읍 애월리 2505번지 제주토비스콘도,135926.332516102,-3480.56037310604,기타
1759181,지그라나다,영업/정상,제주특별자치도 제주시 이호일동 292-4번지,150127.655147736,463.579934847295,기타
1759182,명륜진사갈비아라점,영업/정상,제주특별자치도 제주시 아라일동 6095-11,157605.565563529,-2326.17922970579,기타
1759206,위미블루스,영업/정상,제주특별자치도 서귀포시 남원읍 위미리 2844 1층,168209.740210283,-24576.2689341107,분식
1759215,신촌올레숯불갈비,영업/정상,제주특별자치도 제주시 조천읍 신촌리 1777-1,164761.996428236,4129.40658380947,기타
1759216,스퐁스퐁,영업/정상,제주특별자치도 서귀포시 서호동 1476-1,154362.501881618,-27029.0143906956,"외국음식전문점(인도,태국등)"
1759217,소노라,영업/정상,제주특별자치도 서귀포시 안덕면 서광리 산 24,136356.94232239,-20780.8074935676,"외국음식전문점(인도,태국등)"
